person_id,first_name,middle_name,last_name,birthDate,country,deathDate,birthdate,deathdate,gender
10763,Mark,,Melnick,,,,,,
10764,Carl,,Fullerton,,,,,,Male
10765,David,,Cronenberg,,,,,,
10766,Charles,Edward,Pogue,,,,,,
10767,Chris,,Walas,,,,,,Male
10768,Stephan,,Dupuis,,,,,,
10769,William,,Hjortsberg,,,,,,
10770,director's,,cut,,,,,,
10771,Rob,,Bottin,,,,1959-04-01,,
10772,Peter,,Robb-King,,,,,,
10773,William,,Dear,,,,,,
10774,William,E.,Martin,,,,,,
10775,Jane,,Kurson,,,,,,
10776,Bob,,Laden,,,,,,
10777,Michael,Bender Larry Wilson Richard,Hashimoto,,,,,,
10778,Michael,,McDowell,,,,,,
10779,Thomas,E.,Ackerman,,,,,,
10780,Ve,,Neill,,,,,,Female
10781,Steve,La,Porte,,,,,,Male
10782,Robert,,Short,,,,,,Male
10783,George,Folsey,Jr.,,,,,,
10784,David,,Sheffield,,,,,,
10785,Barry,W.,Blaustein,,,,,,
10786,nds,,,,,,,,
10787,Woody,,Omens,,,,,,
10788,Nile,,Rodgers,,,,,,
10789,Mitch,,Glazer,,,,,,
10790,Michael,,O'Donoghue,,,,,,
10791,Thomas,R.,Burman,,,,1940-11-28,,Male
10792,Bari,,Dreiband-Burman,,,,,,Female
10793,Manlio,,Rocchetti,,,,28 November 1943,9 January 2017,Male
10794,Lynn,,Barber,,,,,,Female
10795,Kevin,,Haney,,,,,,Male
10796,Peter,,Hollywood,,,,,,
10797,Maggie,,Weston,,,,,,
10798,Fabrizio,,Sforza,,,,,12 October 2009,Male
10799,Gary,David,Goldberg,,,,,,
10800,Eric,A.,Sears,,,,,,
10801,Jan,,Kiesser,,,,,,
10802,Ken,,Diaz,,,,,,Male
10803,Greg,,Nelson,,,,,,Male
10804,Michel,,Seydoux,,,,,,
10805,Pierre,,Lhomme,,,,,,
10806,Jean-Claude,,Petit,,,,,,
10807,Jean-Pierre,,Eychenne,,,,,,Male
10808,Stefan,,Czapsky,,,,,,
10809,Jeff,,Dawn,,,,,,Male
10810,Christina,,Smith,,,,1945-05-10,,Female
10811,Monty,,Westmore,,,,,,
10812,Greg,,Cannom,,,,,,
10813,Ralph,,Winter,,,,,,
10814,Steven-Charles,,Jaffe,,,,,,
10815,Denny,Martin,Flinn,,,,,,
10816,Ronald,,Roose,,,,,,
10817,Cliff,,Eidelman,,,,,,
10818,Michael,,Mills,,,,,,
10819,Edward,,French,,,,1951-04-17,,
10820,Richard,,Snell,,,,1955-12-19,"February 21, 2006",Male
10821,Matthew,W.,Mungle,,,,1956-10-26,,Male
10822,Daniel,,Waters,,,,,,
10823,Ronnie,,Specter,,,,,,Female
10824,John,,Blake,,,,,,Male
10825,Randi,Mayem,Singer,,,,,,
10826,Leslie,,Dixon,,,,,,
10827,Yolanda,,Toussieng,,,,,,Female
10828,Alan,,D'Angerio,,,,,,Male
10829,Judith,A.,Cory,,,,,,Female
10830,Scott,AlexanderLarry,Karaszewski,,,,,,
10831,Daniel,C.,Striepeke,,,,1930-10-08,"January 17, 2019",Male
10832,Hallie,,D'Amore,,,,1942-08-13,"December 14, 2006",Female
10833,Japan,"Satellite Broadcasting,",Inc.,,,,,,
10834,Daniel,,Parker,,,,,,
10835,Carol,,Hemming,,,,,,Female
10836,Peter,,Frampton,,,,,,
10837,Paul,,Pattison,,,,,,Male
10838,Lois,,Burwell,,,,,,
10839,Nancy,,Richardson,,,,,,
10840,Edward,LachmanJason,Poteet,,,,,,
10841,Mark,,McKenzie,,,,,,
10842,Mark,,Sanchez,,,,,,Male
10843,Interscope,,Communications,,,,,,
10844,Nomura,Babcock &,Brown,,,,,,
10845,Max,,Apple,,,,,,
10846,Stephen,,Metcalfe,,,,,,
10847,John,,Tintori,,,,,,
10848,Mike,,Southon,,,,,,
10849,Colleen,,Callaghan,,,,,"April 6, 2020",Female
10850,David,LeRoy,Anderson,,,,,,
10851,Deborah,La Mia,Denaver,,,,,,Female
10852,Jonathan,,Frakes,,,,,,
10853,Rick,,Berman,,,,,,
10854,Brannon,,Braga,,,,,,
10855,Ronald,D.,Moore,,,,,,
10856,Anastasia,Emmons John W.,Wheeler,,,,,,
10857,Scott,,Wheeler,,,,,,
10858,Jake,,Garber,,,,1965-04-16,,Male
10859,Jeremy,,Brock,,,,,,
10860,Lisa,,Westcott,,,,1948-03-11,30 July 2024,
10861,Veronica,,Brebner,,,,,,Female
10862,Beverley,,Binda,,,,,,
10863,Tina,,Earnshaw,,,,,,
10864,Simon,,Thompson,,,,,,Male
10865,Jenny,,Shircore,,,,,,
10866,Conor,,O'Sullivan,,,,,,
10867,Christine,,Blundell,,,,,,
10868,Trefor,,Proud,,,,,,Male
10869,Mike,,Myers,,,,,,
10870,Ueli,,Steiger,,,,,,
10871,George,S.,Clinton,,,,,,
10872,Mike,,Smithson,,,,,,Male
10873,Phil,,Méheux,,,,,,
10874,Ted,,Demme,,,,,,
10875,Eddie,,Murphy,,,,,,
10876,Robert,Ramsey Matthew,Stone,,,,,,
10877,Jeffrey,,Wolf,,,,,,
10878,R.,,Kelly,,,,,,
10879,Wyclef,,Jean,,,,,,
10880,Tarsem,,Singh,,,,,,
10881,Julio,Caro Eric,McLeod,,,,,,
10882,Mark,,Protosevich,,,,,,
10883,Paul,,Laufer,,,,,,
10884,Edouard,F.,Henriques,,,,,,
10885,E.,Elias,Merhige,,,,,,
10886,Steven,,Katz,,,,,,
10887,Lou,,Bogue,,,,,,
10888,Ann,,Buchanan,,,,,,
10889,Amber,,Sibley,,,,,,Female
10890,Peter,,Owen,,,,,,Male
10891,Maurizio,,Silvi,,,,1949-05-15,24 May 2022,
10892,Aldo,,Signoretti,,,,,,
10893,John,E.,Jackson,,,,,,
10894,Beatrice,De,Alba,,,,1964-08-10,,
10895,David,,Valdes,,,,,,
10896,Klaus,,Badelt,,,,,,
10897,John,M. Elliott,Jr.,,,,,,
10898,Barbara,,Lorenz,,,,,,Female
10899,Peter,,King,,,,,,
10900,Craig,,Wood,,,,,,
10901,Martin,,Samuel,,,,,,
10902,Valli,,O'Reilly,,,,,,
10903,Bill,,Corso,,,,,,
10904,Keith,,VanderLaan,,,,,,
10905,Christien,,Tinsley,,,,,,
10906,Sogepaq,,,,,,,,
10907,UGC,,Images,,,,,,
10908,Mateo,,Gil,,,,,,
10909,Jo,,Allen,,,,,,Female
10910,Manuel,,García,,,,,,
10911,Walden,,Media,,,,,,
10912,Ann,,Peacock,,,,,,
10913,Christopher,MarkusStephen,McFeely,,,,,,
10914,Sim,Evan-Jones Jim,May,,,,,,
10915,Howard,,Berger,,,,1964-12-20,,Male
10916,Tami,,Lane,,,,1974-06-16,,Female
10917,Lance,,Anderson,,,,,,Male
10918,Rick,,McCallum,,,,,,
10919,Ben,,Burtt,,,,1948-07-12,,
10920,Dave,,Elsey,,,,1967-02-09,,Male
10921,Nikki,,Gooley,,,,,,Female
10922,David,,Martí,,,,,,
10923,Montse,,Ribé,,,,,,Female
10924,Farhad,,Safinia,,,,,,
10925,Vittorio,,Sodano,,,,,,
10926,Frank,,Coraci,,,,,,
10927,Steve,,Koren,,,,,,
10928,Mark,,O'Keefe,,,,,,
10929,Jeff,,Gourson,,,,,,
10930,Kazuhiro,,Tsuji,,,,1969-05-26,,
10931,Olivier,,Dahan,,,,,,
10932,TF1,,International,,,,,,
10933,Isabelle,SobelmanOlivier,Dahan,,,,,,
10934,Richard,,Marizy,,,,,,
10935,Tetsuo,,Nagata,,,,,,
10936,Christopher,,Gunning,,,,,,
10937,Didier,,Lavergne,,,,,,Male
10938,Jan,,Archibald,,,,,,
10939,Brian,,Robbins,,,,,,
10940,Charles,,Murphy,,,,,,
10941,Ned,,Bastille,,,,,,
10942,Clark,,Mathis,,,,,,
10943,John,Caglione,Jr.,,,,,,
10944,Mike,,Elizalde,,,,,,Male
10945,Thomas,,Floutz,,,,,,Male
10946,Roberto,,Orci,,,,,,
10947,Alex,,Kurtzman,,,,,,
10948,Barney,,Burman,,,,,,Male
10949,Mindy,,Hall,,,,,,Female
10950,Joel,,Harlow,,,,1968-02-02,,Male
10951,Nicola,,Giuliano,,,,,,
10952,Teho,,Teardo,,,,,,
10953,Graham,,King,,,,,,
10954,Timothy,,Headington,,,,,,
10955,Sarah,,Ferguson,,,,,,
10956,Hagen,,Bogdanski,,,,,,
10957,Jon,Henry,Gordon,,,,,,Male
10958,Richard,J.,Lewis,,,,,,
10959,Robert,,Lantos,,,,,,
10960,Michael,,Konyves,,,,,,
10961,Susan,,Shipton,,,,,,
10962,Pasquale,,Catalano,,,,,,
10963,Adrien,,Morot,,,,,,Male
10964,Imagenation,Abu,Dhabi,,,,,,
10965,Peter,WeirKeith,Clarke,,,,,,
10966,Gregory,,Funk,,,,,,Male
10967,Phyllida,,Lloyd,,,,,,
10968,Abi,,Morgan,,,,,,
10969,Mark,,Coulier,,,,,,
10970,J.,Roy,Helland,,,,1943-01-28,,
10971,Bord,Scannán na hÉireann/The Irish Film,Board,,,,,,
10972,Glenn,,Close,,,,,,
10973,John,,Banville,,,,,,
10974,Michael,,McDonough,,,,,,
10975,Brian,,Byrne,,,,,,
10976,Martial,,Corneville,,,,,,
10977,Lynn,,Johnston,,,,,,
10978,Nick,,Dudman,,,,,,
10979,Amanda,,Knight,,,,,,
10980,Lisa,,Tomblin,,,,,,
10981,Julie,,Dartnell,,,,1963-09-01,,
10982,Sacha,,Gervasi,,,,,,
10983,The,Montecito Picture,Company,,,,,,
10984,John,J.,McLaughlin,,,,,,
10985,Peter,,Montagna,,,,1952-03-27,,Male
10986,Jabez,,Olssen,,,,,,
10987,Peter,Swords,King,,,,,,
10988,Rick,,Findlater,,,,,,
10989,Adruitha,,Lee,,,,,,Female
10990,Robin,,Mathews,,,,,,
10991,Jeff,,Tremaine,,,,,,
10992,Johnny,,Knoxville,,,,,,
10993,Seth,Casriel Matt Kosinski Matthew,Probst,,,,,,
10994,Dimitry,,Elyashkevich,,,,,,
10995,Stephen,,Prouty,,,,,,
10996,Justin,,Haythe,,,,,,
10997,James,,Haygood,,,,,,
10998,Bojan,,Bazelli,,,,,,
10999,Gloria,,Pasqua-Casny,,,,,,Female
11000,Frances,,Hannon,,,,,,Female
11001,Dennis,,Liddiard,,,,,,Male
11002,Nicole,,Perlman,,,,,,
11003,Tyler,,Bates,,,,,,
11004,Elizabeth,,Yianni-Georgiou,,,,,,
11005,David,,White,,,,,,
11006,Lesley,,Vanderwalt,,,,,,Female
11007,Elka,,Wardega,,,,,,
11008,Damian,,Martin,,,,,,
11009,Felix,,Herngren,,,,,,
11010,TV4,,,,,,,,
11011,Tele,Munchen,Gruppe,,,,,,
11012,Jonas,,Jonasson,,,,,,
11013,Matti,,Bye,,,,,,
11014,Love,,Larson,,,,1978-06-11,,Male
11015,Eva,von,Bahr,,,,1968-12-17,,Female
11016,Siân,,Grigg,,,,,,
11017,Duncan,,Jarman,,,,,,
11018,Robert,,Pandini,,,,1961-06-03,,
11019,David,,Ayer,,,,,,
11020,Roman,,Vasyanov,,,,,,
11021,Alessandro,,Bertolazzi,,,,1958-02-16,,Male
11022,Giorgio,,Gregorini,,,,,,
11023,Christopher,,Nelson,,,,,,
11024,Hannes,,Holm,,,,,,
11025,Fredrik,Wikström,Nicastro,,,,,,
11026,Fredrik,,Morheden,,,,,,
11027,Göran,,Hallberg,,,,,,
11028,Gaute,,Storaas,,,,,,
11029,Justin,,Lin,,,,,,
11030,Simon,,Pegg,,,,,,
11031,Doug,,Jung,,,,,,
11032,Kelly,Matsumoto Dylan Highsmith Greg D'Auria Steven,Sprung,,,,,,
11033,Stephen,F.,Windon,,,,,,
11034,Richard,,Alonzo,,,,,,
11035,David,,Malinowski,,,,,,
11036,Lucy,,Sibbick,,,,,,
11037,Daniel,,Phillips,,,,,,
11038,Lou,,Sheppard,,,,1944-12-15,28 January 2025,Female
11039,Stephen,,Chbosky,,,,,,
11040,Lionsgate,,,,,,,,
11041,Steven,,Conrad,,,,,,
11042,Jack,,Thorne,,,,,,
11043,Arjen,,Tuiten,,,,"September 23, 1980",,Male
11044,Kate,,Biscoe,,,,,,Female
11045,Patricia,,Dehaney,,,,,,Female
11046,Ali,,Abbasi,,,,,,
11047,Nina,Bisgaard Peter Gustafsson Petra,Jonsson,,,,,,
11048,Isabella,,Eklöf,,,,,,
11049,John,Ajvide,Lindqvist,,,,,,
11050,Olivia,Neergaard-Holm Anders,Skov,,,,,,
11051,Nadim,,Carlsen,,,,,,
11052,Christoffer,Berg Martin,Derkov,,,,,,
11053,Göran,,Lundström,,,,,,Male
11054,Pamela,,Goldammer,,,,,,Female
11055,Josie,,Rourke,,,,,,
11056,Marc,,Pilcher,,,,1967-12,3 October 2021,
11057,Jessica,,Brooks,,,,,,
11058,Kazu,,Hiro,,,,1969-05-26,,
11059,Anne,,Morgan,,,,,,Female
11060,Vivian,,Baker,,,,,,Female
11061,Nicki,,Ledermann,,,,1968-01-08,,Female
11062,Kay,,Georgiou,,,,,,Female
11063,Rupert,,Goold,,,,,,
11064,Tom,,Edge,,,,,,
11065,Ole,Bratt,Birkeland,,,,,,
11066,Jeremy,,Woodhead,,,,,,
11067,Joachim,,Rønning,,,,,,
11068,Noah,,Harpster,,,,,,
11069,Micah,,Fitzerman-Blue,,,,,,
11070,Henry,,Braham,,,,,,
11071,Geoff,,Zanelli,,,,,,
11072,Paul,,Gooch,,,,,,Male
11073,Naomi,,Donne,,,,,,
11074,Tristan,,Versluis,,,,,,
11075,Rebecca,,Cole,,,,,,
11076,Autumn,de,Wilde,,,,,,
11077,Eleanor,,Catton,,,,,,
11078,David,,Schweitzer,,,,,,
11079,Isobel,,Waller-Bridge,,,,,,
11080,Marese,,Langan,,,,,,
11081,Laura,,Allen,,,,,,Female
11082,Claudia,,Stolze,,,,,,
11083,James,D.,Wilcox,,,,,,
11084,David,,Fleming,,,,,,
11085,Eryn,Krueger,Mekash,,,,,,Female
11086,Matthew,,Mungle,,,,,,
11087,Gigi,,Williams,,,,,,Female
11088,Kimberley,,Spiteri,,,,,,Female
11089,Colleen,,LaBaff,,,,,,Female
11090,Matteo,,Garrone,,,,,,
11091,Rai,,Cinema,,,,,,
11092,Le,,Pacte,,,,,,
11093,Massimo,,Ceccherini,,,,,,
11094,Marco,,Spoletini,,,,,,
11095,Nicolaj,,Brüel,,,,,,
11096,Dalia,,Colli,,,,1976-05-23,,
11097,Francesco,,Pegoretti,,,,,,Male
11098,Abe,,Sylvia,,,,,,
11099,Mike,,Gioulakis,,,,,,
11100,Linda,,Dowds,,,,,,Female
11101,Stephanie,,Ingram,,,,,,Female
11102,Justin,,Raleigh,,,,,,Male
11103,Kenya,,Barris,,,,,,
11104,David,S. Clark Billy,Fox,,,,,,
11105,Joe,,Williams,,,,,,
11106,Jermaine,,Stegall,,,,,,
11107,Mike,,Marino,,,,,,Male
11108,Stacey,,Morris,,,,,,Female
11109,Carla,,Farmer,,,,,,Female
11110,Nadia,,Stacey,,,,,,
11111,Julia,,Vernon,,,,,,
11112,Donald,,Mowat,,,,,,
11113,Roberto,,Bentivegna,,,,,,
11114,Anna,Carin,Lock,,,,,,Female
11115,Frederic,,Aspiras,,,,,,Male
11116,Samuel,D.,Hunter,,,,,,
11117,Judy,,Chin,,,,,,
11118,Annemarie,,Bradley,,,,,,Female
11119,Malte,,Grunert,,,,,,
11120,Sven,,Budelmann,,,,,,
11121,Heike,,Merker,,,,,,
11122,Linda,,Eisenhamerová,,,,,,
11123,Matt,,Reeves,,,,,,
11124,William,,Hoy,,,,,,
11125,Tyler,,Nelson,,,,,,
11126,Mike,,Fontaine,,,,,,Male
11127,Camille,,Friend,,,,,,Female
11128,Jason,,Baird,,,,,,
11129,Josh,,Weston,,,,,,
11130,Guy,,Nattiv,,,,,,
11131,Nicholas,,Martin,,,,,,
11132,Arik,,Lahav-Leibovich,,,,,,
11133,Jasper,,Wolf,,,,,,
11134,Dascha,,Dauenhauer,,,,,,
11135,Karen,Hartley,Thomas,,,,,,
11136,Suzi,,Battersby,,,,,,
11137,Ashra,,Kelly-Blue,,,,,,
11138,Lori,,McCoy-Bell,,,,,,Female
11139,Luisa,,Abel,,,,,,Female
11140,J.,A.,Bayona,,,,,,
11141,Jaume,Martí Andrés,Gil,,,,,,
11142,Pedro,,Luque,,,,,,
11143,Ana,,López-Puigcerver,,,,,,
11144,Pierre-Olivier,,Persin,,,,,,
11145,Stéphanie,,Guillon,,,,,,
11146,Marilyne,,Scarselli,,,,,,
11147,Aaron,,Schimberg,,,,,,
11148,Taylor,,Levy,,,,,,
11149,Wyatt,,Garfield,,,,,,
11150,Umberto,,Smerilli,,,,,,
11151,David,,Presto,,,,,,Male
11152,Crystal,,Jurado,,,,,,Female
11153,Julia,Floch,Carbonel,,,,,,
11154,Emmanuel,,Janvier,,,,,,
11155,Jean-Christophe,,Spadaccini,,,,,,
11156,Traci,,Loader,,,,,,
11157,Suzanne,,Stokes-Munton,,,,,,
11158,Laura,,Blount,,,,,,
11159,Sarah,,Nuth,,,,,,Female
11160,Amanda,,Stern,,,,,,
11161,Renny,,Harlin,,,,,,
11162,José,Luis,Alcaine,,,,,,
11163,Steve,,Dorff,,,,,,
11164,Peter,,Tolan,,,,,,
11165,Craig,,Herring,,,,,,
11166,BenderSpink,,,,,,,,
11167,John,,Orloff,,,,,,
11168,Peter,R.,Adam,,,,,,
11169,Anna,,Foerster,,,,,,
11170,Thomas,,Wander,,,,,,
11171,Harald,,Kloser,,,,,,
11172,Marc,,Webb,,,,,,
11173,Jeff,,Pinkner,,,,,,
11174,Johnny,,Marr,,,,,,
11175,Mike,,Einziger,,,,,,
11176,Tom,,Holkenborg,,,,,,
11177,Tim,,Miller,,,,,,
11178,Kinberg,,Genre,,,,,,
11179,The,Donners',Company,,,,,,
11180,Rhett,,Reese,,,,,,
11181,Paul,,Wernick,,,,,,
11182,Ken,,Seng,,,,,,
11183,Eric,,Newman,,,,,,
11184,Ted,,Sarandos,,,,,,
11185,Max,,Landis,,,,,,
11186,Geoffrey,,O'Brien,,,,,,
11187,David,,Sardy,,,,,,
11188,John,,Davis,,,,,,
11189,Scott,,Alexander,,,,,,
11190,Larry,,Karaszewski,,,,,,
11191,Eric,,Steelberg,,,,,,
11192,Cathy,,Yan,,,,,,
11193,Christina,,Hodson,,,,,,
11194,Erica,,Schmidt,,,,,,
11195,Aaron,,Dessner,,,,,,
11196,Matt,,Berninger,,,,,,
11197,Ari,,Aster,,,,,,
11198,Square,,Peg,,,,,,
11199,Lucian,,Johnston,,,,,,
11200,Pawel,,Pogorzelski,,,,,,
11201,Bobby,,Krlic,,,,,,
11202,Rich,,Spirit,,,,,,
11203,Gabriel,,Sherman,,,,,,
11204,Olivier,Bugge Coutté Olivia,Neergaard-Holm,,,,,,
11205,Martin,,Dirkov,,,,,,
11206,Metro-Goldwyn-Mayer,Studio Sound,Department,,,,,,
11207,Douglas,,Shearer,,,,1899-11-17,"January 5, 1971",Male
11208,Herbert,,Brenon,,,,,,
11209,Elizabeth,,Meehan,,,,,,
11210,Marie,,Halvey,,,,,,
11211,RKO,Radio Studio Sound,Department,,,,,,
11212,John,,Tribby,,,,1903-10-30,,
11213,Paramount,Famous Lasky Studio Sound,Department,,,,,,
11214,Franklin,B.,Hansen,,,,1897-05-02,"January 13, 1982",
11215,Harry,d'Abbadie,d'Arrast,,,,,,
11216,United,Artists Studio Sound,Department,,,,1919-02-05,,
11217,Gordon,,Rigby,,,,,,
11218,Al,,Hall,,,,,,
11219,First,National Studio Sound,Department,,,,,,
11220,George,,Groves,,,,1901-12-13,4 September 1976,
11221,Paramount,Studio Sound,Department,,,,,,
11222,Warner,Bros. Studio Sound,Department,,,,,,
11223,Nathan,,Levinson,,,,1888-07-15,"October 18, 1952",
11224,Columbia,Studio Sound,Department,,,,,,
11225,John,P.,Livadary,,,,1896-05-20,"April 7, 1987",
11226,Thomas,T.,Moulton,,,,1896-01-01,"March 29, 1967",
11227,Carl,,Dreher,,,,1896-02-16,"July 13, 1976",
11228,Universal,Studio Sound,Department,,,,,,
11229,Theodore,,Soderberg,,,,1923-01-08,"November 15, 2012",Male
11230,20th,Century-Fox Studio Sound,Department,,,,,,
11231,Edmund,H.,Hansen,,,,1894-11-13,"October 10, 1962",
11232,Aubrey,,Scotto,,,,,,
11233,Nat,,Levine,,,,,,
11234,Jack,,Natteford,,,,,,
11235,Ray,,Curtiss,,,,,,
11236,Republic,Studio Sound,Department,,,,,,
11237,Gilbert,,Kurland,,,,1904-11-28,"February 2, 1978",
11238,Sidney,A.,Franklin,,,,,,
11239,Mordaunt,,Shairp,,,,,,
11240,Elsie,,Finn,,,,,,
11241,David,G.,Wittels,,,,,,
11242,Harry,,Hamilton,,,,,,
11243,Hanson,T.,Fritch,,,,,,
11244,Charles,,Maxwell,,,,,,
11245,Fred,,Newmeyer,,,,,,
11246,Richard,FlournoyJohn GuedelCarl HarbaughHal,Yates,,,,,,
11247,Hal,Roach Studio Sound,Department,,,,,,
11248,Elmer,A.,Raguse,,,,1901-05-09,"March 2, 1972",
11249,Louis,,Stevens,,,,,,
11250,Leigh,,Jason,,,,,,
11251,John,,Aalberg,,,,1897-04-03,"August 30, 1984",
11252,Homer,G.,Tasker,,,,1899-02-19,"January 9, 1990",
11253,Edward,L.,Alperson,,,,,,
11254,Robert,,Lively,,,,,,
11255,Ira,H.,Morgan,,,,,,
11256,Arthur,,Kay,,,,,,
11257,Gilbert,and,Sullivan,,,,,,
11258,A.,E.,Kaye,,,,,"February 3, 1987",
11259,Desmond,,Marquette,,,,,,
11260,John,O.,Aalberg,,,,,,
11261,Eric,,Hatch,,,,,,
11262,Paul,,Schofield,,,,,,
11263,Gerald,,Geraghty,,,,,,
11264,Frederick,,Jackson,,,,,,
11265,Loren,L.,Ryder,,,,1900-03-09,"May 28, 1985",
11266,Charles,L.,Lootens,,,,1900-05-14,"May 10, 1994",
11267,Bernard,B.,Brown,,,,1898-07-24,"February 20, 1981",
11268,Leo,,Gordon,,,,,,
11269,Jacques,,Deval,,,,,,
11270,George,,Posford,,,,,,
11271,Bernard,,Grun,,,,,,
11272,Samuel,Goldwyn Studio Sound,Department,,,,,,
11273,A.,W.,Watkins,,,,1895-12-01,,
11274,Grover,JonesRichard,Wallace,,,,,,
11275,Kenneth,,Roberts,,,,,,
11276,Phil,,Ohman,,,,,,
11277,General,Service Sound,Department,,,,,,
11278,Jack,,Whitney,,,,1905-02-21,"November 2, 1992",
11279,Frank,,Shaw,,,,,,
11280,Lawrence,,Kimble,,,,,,
11281,Frederick,,Kohner,,,,,,
11282,Jonathan,,Latimer,,,,,,
11283,Walt,Disney Studio Sound,Department,,,,,,
11284,Sam,,Slyfield,,,,1898-05-11,"January 15, 1974",
11285,Daniel,J.,Bloomberg,,,,1905-07-04,"August 14, 1984",Male
11286,Aaron,,Hoffman,,,,,,
11287,Samuel,,Shipman,,,,,,
11288,play,,,,,,,,
11289,Sound,"Service,",Inc.,,,,,,
11290,RCA,,Sound,,,,1919-11-20,,
11291,James,L.,Fields,,,,1905,,
11292,Leo,,McCarey,,,,,,
11293,Steve,,Dunn,,,,1894-12-26,"February 3, 1980",
11294,Lothar,,Perl,,,,,,
11295,Friedrich,,Silcher,,,,,,
11296,James,,Montgomery,,,,,,
11297,Ray,,McCarey,,,,,,
11298,Ben,HershJack William,Motion,,,,,,
11299,Leonard,PraskinsRoswell,Rogers,,,,,,
11300,Mac,,Dalgleish,,,,1901-06-12,"December 31, 1974",
11301,Charles,,David,,,,,,
11302,Frank,E.,Hull,,,,,,
11303,Robert,O.,Crandall,,,,,,
11304,W.,V.,Wolfe,,,,,,
11305,Gordon,E.,Sawyer,,,,1905-08-27,"May 15, 1980",Male
11306,Aubrey,,Schenck,,,,,,
11307,John,C.,Higgins,,,,,,
11308,Col.,Nathan,Levinson,,,,1888-07-15,"October 18, 1952",
11309,Charles,F.,Haas,,,,,,
11310,Harry,,Keller,,,,,,
11311,Elizabeth,,Firestone,,,,,,
11312,Universal-International,Studio Sound,Department,,,,1912-04-30,,
11313,Leslie,I.,Carey,,,,1895-08-03,"June 17, 1984",Male
11314,C.O.,,Slyfield,,,,1898-05-11,"January 15, 1974",
11315,Maury,,Gertsman,,,,,,
11316,Harold,,French,,,,,,
11317,Rank,,Organisation,,,,,,
11318,W.,Somerset,Maugham,,,,,,
11319,Alfred,,Roome,,,,,,
11320,Reginald,H.,Wyer,,,,,,
11321,John,,Greenwood,,,,,,
11322,Pinewood,Studio Sound,Department,,,,,,
11323,Cyril,,Crowhurst,,,,1906-03-09,29 January 1995,
11324,RKO,Studio Sound,Department,,,,,,
11325,Earl,St.,John,,,,,,
11326,William,A.,Mueller,,,,1901-01-17,"May 11, 1992",
11327,F.R.P.S.,,,,,,,,
11328,Stephen,,Dade,,,,,,
11329,Ted,,Richmond,,,,,,
11330,Wesley,C.,Miller,,,,1894-12-27,"April 19, 1962",
11331,Todd-AO,Studio Sound,Department,,,,,,
11332,Fred,,Hynes,,,,1908-05-08,"February 10, 1992",
11333,Carlton,W.,Faulkner,,,,1904-06-07,"January 28, 1967",
11334,Edna,,Anhalt,,,,,,
11335,Radio,Corporation of America Sound,Department,,,,1919-11-20,,
11336,Watson,,Jones,,,,,,
11337,Buddy,,Myers,,,,1906-05-14,"July 25, 1967",
11338,Westrex,"Sound Services,",Inc.,,,,1869,,
11339,Gordon,R.,Glennan,,,,1903-09-28,"January 7, 1995",
11340,George,,Dutton,,,,1899-12-19,"May 13, 1977",
11341,Erich,Maria,Remarque,,,,,,
11342,Alec,,Coppel,,,,,,
11343,Carl,,Faulkner,,,,1904-06-07,"January 28, 1967",
11344,Franklin,E.,Milton,,,,1907-08-19,"October 16, 1985",
11345,Inc.Joseph,M. Schenck,Enterprises,,,,,,
11346,Anatole,de,Grunwald,,,,,,
11347,Todd-AO,Sound,Department,,,,,,
11348,Charles,,Rice,,,,,,
11349,Vincent,J.,Donehue,,,,,,
11350,George,R.,Groves,,,,,,
11351,Revue,Studio Sound,Department,,,,1912-04-30,,
11352,Waldon,O.,Watson,,,,1907-01-20,"August 15, 1986",
11353,Shepperton,Studio Sound,Department,,,,1931,,
11354,John,,Cox,,,,1959-12-18,,
11355,Robert,O.,Cook,,,,1903-09-27,"November 9, 1995",
11356,James,,Neilson,,,,,,
11357,Universal,City Studio Sound,Department,,,,,,
11358,Glen,Glenn Sound,Department,,,,1937,,
11359,Joseph,D.,Kelly,,,,,"September 21, 2006",
11360,Best,,Sound,,,,,,
11361,James,P.,Corcoran,,,,,,
11362,Walter,,Elliott,,,,1903-11-19,"August 10, 1984",Male
11363,Russell,F. SchoengarthRobert,Schulte,,,,,,
11364,Tom,,Lehrer,,,,,,
11365,Robert,,Bratton,,,,1918-09-26,"April 29, 2008",
11366,Norman,,Wanstall,,,,,,
11367,William,,All,,,,,,
11368,William,,Wood,,,,,,
11369,Bobby,,Darin,,,,,,
11370,Metro-Goldwyn-Mayer,British Studio Sound,Department,,,,,,
11371,Andrew,V.,McLaglen,,,,,,
11372,Treg,,Brown,,,,1899-11-04,"April 28, 1984",Male
11373,Walter,,Rossi,,,,1894-07-12,"February 12, 1978",
11374,Leo,L.,Fuchs,,,,,,
11375,Clifford,,Stine,,,,,,
11376,Gordon,,Daniel,,,,5 April 1923,21 August 2009,
11377,Warner,Bros.-Seven Arts Studio Sound,Department,,,,,,
11378,John,,Poyner,,,,,"November 16, 2018",
11379,James,,Richard,,,,1928-04-29,"October 25, 2002",
11380,Jack,,Solomon,,,,1913-03-08,"November 8, 2002",
11381,Murray,,Spivack,,,,1903-09-06,"May 8, 1994",
11382,John,,Aldred,,,,,15 December 2020,
11383,William,,Edmondson,,,,1906-07-04,"April 18, 1998",
