person_id,first_name,middle_name,last_name,birthDate,country,deathDate
9441,In,the,Deep,,,
9443,Duncan,,Tucker,,United States,
9444,Sebastian,,Dungan,1972-01-01,United States,
9442,Bird,,York,,United States,
9445,David,,Mansfield,1956-01-01,1956,
9423,Jeremiah,O'Driscoll R. Orlando,Duenas,,,
9405,A,Kiss at the End of the,Rainbow,,,
9447,I,Need to Wake,Up,,,
9448,Melissa,,Etheridge,1961-01-01,United States,
9417,Yves,,Deschamps,,,
9453,Listen,,Listen,,,
9451,Tobias,A.,Schliessler,,,
9437,DJ,,Paul,1977-01-01,United States,
9458,Willie,,Reale,,,
9455,Anne,,Preven,1965-01-01,United States,
9462,Paul,,Mullen,,,
9463,Tim,,Fleming,,,
9464,Interference,,Interference,,,
9461,RTÉ,,RTÉ,,,
9457,Siedah,,Garrett,1960-01-01,United States,
9468,Nick,,Castle,1947-01-01,United States,
9473,Bill,,Kelly,,,
9404,Arlene,,Nelson,,,
9446,Travelin',,Thru,,,
9449,Our,,Town,,,
9469,James,V.,Hart,1950-01-01,United States,
9470,Raise,It,Up,,,
9467,Markéta,,Irglová,1988-01-01,Czechoslovakia,
9474,Happy,Working,Song,,,
9452,Henry,,Krieger,,,
9454,Scott,,Cutler,,United States,
9479,Down,to,Earth,,,
9460,Bórd,Scannán na hÉireann/Irish Film,Board,,,
9465,Falling,,Slowly,,,
9459,John,,Carney,,,
9481,Scott,,Cooper,,,
9475,Jai,,Ho,,,
9466,Glen,,Hansard,1970-01-01,Ireland,
9471,Jamal,,Joseph,,,
9450,Virginia,,Katz,,,
9476,Gulzar,,Gulzar,1934-01-01,India,
9487,Take,It,All,,,
9485,Stephen,,Bruton,,,
9478,M.I.A.,,M.I.A.,,,
9493,Almost,,There,,,
9477,O...,,Saya,,,
9480,Peter,,Gabriel,1950-01-01,United Kingdom,
9489,TPS,,Star,,,
9483,Jeffrey,,Ford,1955-01-01,United States,
9495,If,I,Rise,,,
9436,Juicy,,J,1975-01-01,United States,
9492,Frank,,Thomas,,,
9472,Tevin,,Thomas,,,
9497,Rollo,,Rollo,,,
9500,Jenno,,Topping,,,
9482,John,,Axelrad,,,
9496,Dido,,Dido,,,
9484,Barry,,Markowitz,,,
9488,Maury,,Yeston,1945-01-01,United States,
9507,Glenn,,Slater,1968-01-01,United States,
9504,Troy,,Verges,,,
9505,Nathan,,Greno,1975-01-01,United States,
9511,James,,Thomas,,,
9491,Loin,de,Paname,,,
9490,Reinhardt,,Wagner,,,
9501,Connor,,O'Neill,,,
9499,Tobey,,Maguire,1975-01-01,United States,
9508,James,,Bobin,,,
9498,Shana,,Feste,1975-01-01,United States,
9514,Joshua,,Sternin,,,
9503,Hillary,,Lindsey,1977-01-01,United States,
9510,Nicholas,,Stoller,1976-01-01,United Kingdom,
9515,Jennifer,,Ventimilia,,,
9516,Sam,,Harper,,United States,
9506,I,See the,Light,,,
9512,Man,or,Muppet,,,
9509,Jason,,Segel,1980-01-01,United States,
9502,Coming,,Home,,,
9513,Bret,,McKenzie,1976-01-01,New Zealand,
9518,Carlinhos,,Brown,1962-01-01,Brazil,
9526,Davis,,Coombe,,United States,
9494,We,Belong,Together,,,
9519,Sérgio,,Mendes,1941-01-01,Brazil,2024-01-01
9531,Suddenly,,Suddenly,,,
9528,Alain,,Boublil,,,
9523,Jeff,,Orlowski,,,
9529,Claude-Michel,,Schönberg,,,
9535,Alec,,Sulkin,1973-01-01,1973,
9520,Skyfall,,Skyfall,,,
9536,Wellesley,,Wild,1972-01-01,United States,
9534,Media,Rights,Capital,,,
9538,Michael,,Barrett,,,
9537,Jeff,,Freeman,1950-01-01,New Zealand,
9540,Everybody,Needs a Best,Friend,,,
9517,Real,in,Rio,,,
9524,Paula,DuPre',Pesemen,,,
9525,Jerry,,Aronson,,,
9527,Before,My,Time,,,
9539,Walter,,Murphy,1952-01-01,United States,
9543,Kristen,,Anderson-Lopez,1972-01-01,United States,
9530,Herbert,,Kretzmer,1925-01-01,South Africa,2020-01-01
9544,Robert,,Lopez,1975-01-01,United States,
9548,Justin,,Chadwick,1968-01-01,United Kingdom,
9552,Paul,,Webb,1962-01-01,United Kingdom,
9554,Glory,,Glory,,,
9555,Common,,Common,,,
9553,Bradford,,Young,1977-01-01,United States,
9550,Ordinary,,Love,,,
9533,Bombay,,Jayashri,1964-01-01,India,
9549,Rick,,Russell,,,
9532,Pi's,,Lullaby,,,
9562,Reggie,Rock,Bythewood,1965-01-01,United States,
9559,Lost,,Stars,,,
9565,Terilyn,A.,Shropshire,,,
9522,Paul,,Epworth,1974-01-01,United Kingdom,
9542,Let,It,Go,,,
9547,Karen,,O,1978-01-01,South Korea,
9567,Grateful,,Grateful,,,
9558,Gregg,,Alexander,1970-01-01,1970,
9561,Gina,,Prince-Bythewood,1969-01-01,United States,
9566,Tami,,Reiker,,,
9569,Trevor,,Albert,,,
9560,Danielle,,Brisebois,1969-01-01,United States,
9568,James,,Keach,1947-01-01,United States,
9563,Ryan,,Kavanaugh,1974-01-01,United States,
9557,Yaron,,Orbach,,,
9541,Scott,Beattie Mohit,Kallianpur,,,
9571,Julian,,Raymond,,,
9578,Barry,,Peterson,,,
9572,I'm,Not Gonna Miss,You,,,
9577,Chris,,McKay,1973-01-01,United States,
9581,Shawn,,Patterson,,,
9545,Happy,,Happy,,,
9582,Writing's,on the,Wall,,,
9586,Lisa,,Gunning,,,
9564,Amar'e,,Stoudemire,1982-01-01,United States,
9570,Elisa,,Bonora,,,
9575,Animal,,Logic,,,
9579,live-action,,live-action,,,
9580,Everything,Is,Awesome,,,
9574,Lego,System,A/S,,,
9588,Belly,,Belly,,,
9576,Phil,Lord Christopher,Miller,,,
9585,Sam,,Taylor-Johnson,,United Kingdom,
9592,Aaron,,Kopp,,,
9583,Jimmy,,Napes,1984-01-01,United Kingdom,
9556,John,,Legend,1978-01-01,United States,
9573,Glen,,Campbell,1936-01-01,United States,2017-01-01
9521,Adele,,Adele,1988-01-01,United Kingdom,
9587,Earned,,It,,,
9551,Bono,,Bono,1960-01-01,Ireland,
9590,Stephan,,Moccio,1972-01-01,Ontario,
9593,Til,It Happens to,You,,,
9602,Mediaset,,Premium,,,
9584,Sam,,Smith,1992-01-01,United Kingdom,
9603,Cristiano,,Travaglioli,1968-01-01,Italy,
9598,Manta,,Ray,,,
9605,David,,Lang,,,
9604,Luca,,Bigazzi,1958-01-01,Italy,
9606,Simple,Song,#3,,,
9613,James,,Foley,,,
9597,John,Behrens Shawn Heinrichs Sean Kirby Petr,Stepanek,,,
9596,Geoffrey,Richman Lyman Smith Jason,Zeldes,,,
9599,Anohni,,Anohni,,United Kingdom,
9600,Indigo,,Film,,,
9617,Hurwitz,,Hurwitz,,,
9616,Audition,,Audition,,,
9619,Mike,,Mitchell,,,
9607,City,of,Stars,,,
9623,Shellback,,Shellback,,,
9589,DeHeala,,DeHeala,,,
9620,Gina,,Shay,,United States,
9614,Matthew,,VanDyke,1979-01-01,United States,
9595,Discovery,,Channel,,,
9601,France,,Télévisions,,,
9626,Remember,,Me,,,
9610,George,Kunhardt Teddy Kunhardt Eva,Lipman,,,
9609,Brian,,Oakes,,,
9625,Adrian,,Molina,1985-01-01,United States,
9608,Pasek,&,Paul,,,
9628,Frenesy,Film,Company,,,
9629,Walter,,Fasano,1970-01-01,Italy,
9612,Aleks,,Gezentsvey,,,
9611,Chris,Chuang Heather MacDonald Brian,Oakes,,,
9630,Sayombhu,,Mukdeeprom,1970-01-01,Thailand,
9618,How,Far I'll,Go,,,
9633,Michael,,Gracey,,,
9636,This,Is,Me,,,
9634,Jenny,,Bicks,,United States,
9635,Spencer,,Susser,,,
9645,Mighty,,River,,,
9643,Mako,,Kamitsuna,,,
9631,Mystery,of,Love,,,
9639,Tom,,McArdle,,,
9641,Stand,Up for,Something,,,
9637,Paula,,Wagner,1946-01-01,United States,
9621,Can't,Stop the,Feeling!,,,
9622,Max,,Martin,1971-01-01,Sweden,
9644,Tamar-kali,,Tamar-kali,,,
9650,Shallow,,Shallow,,,
9642,Cassian,,Elwes,1959-01-01,United Kingdom,
9640,Marcus,,Miller,1959-01-01,United States,
9632,Sufjan,,Stevens,1975-01-01,United States,
9627,Luca,,Guadagnino,1971-01-01,Italy,
9638,Michael,Koskoff Jacob,Koskoff,,,
9647,Raphael,,Saadiq,1966-01-01,United States,
9655,David,,Rawlings,1969-01-01,United States,
9594,Lady,,Gaga,1986-01-01,Germany,
9665,George,,Richmond,,,
9662,Scott,,Wittman,,,
9666,Matthew,,Margeson,,,
9653,Andrew,,Wyatt,1971-01-01,United States,
9667,Love,Me,Again,,,
9656,Gillian,,Welch,1967-01-01,United States,
9664,Dexter,,Fletcher,1966-01-01,United Kingdom,
9659,Sounwave,,Sounwave,1986-01-01,United States,
9649,Aaron,,Raitiere,,,
9657,All,the,Stars,,,
9648,Taura,,Stinson,,US[1],
9646,Mary,J.,Blige,1971-01-01,United States,
9654,When,a Cowboy Trades His Spurs for,Wings,,,
9672,Maysie,,Hoy,,,
9652,Anthony,,Rossomando,1976-01-01,United States,
9671,Grant,,Nieporte,,,
9676,Into,the,Unknown,,,
9673,Zoran,,Popovic,,,
9669,Roxann,,Dawson,1958-01-01,United States,
9624,Justin,,Timberlake,1981-01-01,United States,
9679,Stand,,Up,,,
9651,Mark,,Ronson,1975-01-01,United Kingdom,
9677,Kasi,,Lemmons,1959-01-01,United States,
9668,Bernie,,Taupin,1950-01-01,United Kingdom,
9678,Gregory,Allen,Howard,1952-01-01,United States,2023-01-01
9660,SZA,,SZA,1989-01-01,US,
9685,David,,Dobkin,,,
9684,Fight,for,You,,,
9681,Stephany,,Folsom,,United States,
9690,Husavik,,Husavik,,,
9658,Kendrick,,Lamar,1987-01-01,United States,
9694,Palomar,,Palomar,,,
9663,I'll,,Fight,,,
9693,Edoardo,,Ponti,1973-01-01,Switzerland,
9691,Rickard,,Göransson,1983-01-01,,
9689,Atli,,Örvarsson,1970-01-01,,
9692,Savan,,Kotecha,,,
9680,Cynthia,,Erivo,1987-01-01,United Kingdom,
9674,I'm,Standing with,You,,,
9675,Mohit,,Kallianpur,,,
9682,Axel,,Geddes,,,
9696,Angus,,Hudson,,,
9695,Ugo,,Chiti,1943-01-01,Italy,
9701,Sam,,Ashworth,,,
9670,Unanimous,,Media,1988-01-01,United States,
9699,ABKCO,,ABKCO,,,
9687,Will,,Ferrell,1967-01-01,United States,
9697,Io,,sì,,,
9704,Celeste,,Celeste,,,
9686,European,Broadcasting,Union,,,
9683,I,Can't Let You Throw Yourself,Away,,,
9708,Úna,Ní,Dhonghaíle,,,
9713,Rodrigo,,García,,,
9709,Haris,,Zambarloukos,1970-01-01,Cyprus,
9688,Greg,,Hayden,,,
9714,Eli,,Saslow,1982-01-01,United States,
9712,Dos,,Oruguitas,,,
9702,Leslie,Odom,Jr.,1981-01-01,US,
9716,Edward,,Shearmur,1966-01-01,United Kingdom,
9724,Chandrabose,,Chandrabose,,,
9698,Laura,,Pausini,1974-01-01,Italy,
9700,Speak,,Now,,,
9703,Hear,My,Voice,,,
9727,Lift,Me,Up,,,
9725,Nate,,Moore,1983-01-01,United States,
9705,No,Time to,Die,,,
9720,DIXSON,,DIXSON,1993-01-01,United States,
9726,Autumn,Durald,Arkapaw,1979-01-01,United States,
9718,Be,,Alive,,,
9706,Northern,,Irel,,,
9707,ScreenTKBC,,ScreenTKBC,,,
9731,Ryan,,Lott,1979-01-01,United States,
9711,Down,to,Joy,,,
9715,Lauren,,Connelly,,,
9722,Naatu,,Naatu,,,
9736,Lucía,,Puenzo,1976-01-01,Argentina,
9735,Mipo,,Oh,1977-01-01,Japan,
9723,M.,M.,Keeravani,1961-01-01,India,
9733,Catherine,,Hardwicke,1955-01-01,United States,
9710,Van,,Morrison,1945-01-01,Ireland,
9741,Chiara,,Tilesi,,,
9717,Somehow,You,Do,,,
9732,Mitski,,Mitski,1990-01-01,Japan,
9729,Tems,,Tems,1995-01-01,Nigeria,
9742,Giulia,,Steigerwalt,1982-01-01,United States,
9737,Maria,Sole,Tognazzi,1971-01-01,Italy,
9740,Andrea,,Iervolino,,Italy,
9739,Monika,,Bacardi,,Italy,
9746,Joseph,,Kosinski,1974-01-01,United States,
9748,Eddie,,Hamilton,,,
9730,This,Is a,Life,,,
9721,RRR,,RRR,,,
9755,Dan,,Wilson,,,
9754,It,Never Went,Away,,,
9738,Leena,,Yadav,1971-01-01,,
9758,Lewis,,Colick,,,
9734,Taraji,P.,Henson,1970-01-01,United States,
9749,BloodPop,,BloodPop,1990-01-01,United States,
9756,I'm,Just,Ken,,,
9744,Elena,MaroDaniel,Tarrab,,,
9762,Wahzhazhe,,Wahzhazhe,,,
9747,Skydance,,Skydance,,,
9745,Applause,,Applause,,,
9763,Scott,,George,1957-01-01,United States,
9751,Sammy,Dane Matthew Heineman Jim Hession Fernando,Villegas,,,
9750,What,Was I Made,For?,,,
9764,El,,Mal,,,
9766,David,,Furnish,1962-01-01,Canada,
9770,Never,Too,Late,,,
9760,Federico,,Cantini,,,
9759,Liza,D. Espinas Kayla,Emter,,,
9765,R.,J.,Cutler,1962-01-01,United States,
9743,Aseem,,Bajaj,,,
9728,Rihanna,,Rihanna,1988-01-01,Barbados,
9752,Tony,Hardman Matthew Heineman Thorsten,Thielow,,,
9772,Andrew,,Watt,1990-01-01,United States,
9753,Jon,,Batiste,1986-01-01,United States,
9780,Abraham,,Alexander,1717-01-01,United States,1786-01-01
9768,Greg,FintonPoppy,Das,,,
9767,Disney,Branded,Television,,,
9719,Beyoncé,,Beyoncé,1981-01-01,United States,
9757,Eva,,Longoria,1975-01-01,United States,
9781,Adrian,,Quesada,,United States,
9786,With,Byrd at the South,Pole,,,
9773,Mi,,Camino,,,
9784,Aaron,,Zigman,1963-01-01,United States,
9795,Sam,,Winston,,,
9783,Michael,,Watson,1965-01-01,United Kingdom,
9788,Harry,,Behn,1898-01-01,United States,1973-01-01
9787,Paul,,Bern,1889-01-01,Germany,1932-01-01
9792,Harry,,Perry,,,
9771,Brandi,,Carlile,1981-01-01,United States,
9782,Tyler,,Perry,1969-01-01,United States,
9796,Zoe,,Akins,1886-01-01,United States,1958-01-01
9775,Clint,Bentley Greg,Kwedar,,,
9776,Parker,,Laramie,,,
9790,Joseph,Moncure,March,1899-01-01,United States,1977-01-01
9799,J.,Grubb,Alexander,1887-01-01,US,1932-01-01
9800,Barney,,McGill,1890-01-01,United States,1942-01-01
9779,Like,a,Bird,,,
9797,Susan,,Glaspell,1876-01-01,US,1948-01-01
9769,Jenna,,Rosher,,,
9793,Tabu:,A Story of the South,Seas,,,
9778,Bryce,,Dessner,1976-01-01,United States,
9789,Marshall,,Neilan,1891-01-01,United States,1958-01-01
9801,Louis,B.,Mayer,,Russia,1957-01-01
9805,Lucien,,Hubbard,,US,1971-01-01
9806,Eve,,Greene,1906-01-01,United States,1997-01-01
9807,Howard,,Higgin,,,
9809,Stephen,Morehouse,Avery,1893-01-01,United States,1948-01-01
9804,Bess,,Meredyth,1890-01-01,1890,1969-01-01
9808,Jeanie,,Macpherson,1886-01-01,United States,1946-01-01
9802,Robert,Emmet,Sherwood,1896-01-01,United States,1955-01-01
9791,Douglass,BiggsFrank LawrencePerry,Hollingsworth,,,
9794,Hector,,Turnbull,1884-01-01,US,1934-01-01
9813,Black-and-White,,Black-and-White,,,
9814,Vicki,,Baum,,,
9774,Camille,&,Ducol,,,
9816,Vincent,,Scotto,,France,1952-01-01
9777,Pat,,Scola,,,
9815,Johann,Strauss,Jr.,1825-01-01,Austria,1899-01-01
9817,Mohamed,,Ygerbuchen,1907-01-01,Algeria,1966-01-01
9818,Jeanie,,MacPherson,1886-01-01,United States,1946-01-01
9821,Max,,Gordon,,,
9820,Allen,,Davey,1894-01-01,United States,1946-01-01
9819,P.,J.,Wolfson,1903-01-01,US,1979-01-01
9798,Brook,,Evans,,,
9826,Vicente,,Gómez,,,
9822,Paul,,Landres,1912-01-01,United States,2001-01-01
9825,Robert,T.,Kane,,United States,
9840,James,,O'Hanlon,,,
9828,Seena,,Owen,1894-01-01,United States,1966-01-01
9831,Bradbury,,Foote,,United States,1995-01-01
9833,Jerome,,Chodorov,1911-01-01,United States,2004-01-01
9803,Darryl,F. ZanuckWilliam Goetz Raymond,Griffith,,,
9830,Howard,Emmett,Rogers,,United States,1971-01-01
9810,Ainsworth,,Morgan,,,
9835,Jesse,Lasky,Jr.,1910-01-01,United States,1988-01-01
9836,William,,Skall,1897-01-01,1897,1976-01-01
9812,Maurice,,Wright,,,
9837,Richard,,Rosson,1893-01-01,United States,1953-01-01
9841,Fred,M.,Wilcox,,,
9842,Samuel,,Marx,,,
9834,John,,O'Hara,1905-01-01,United States,1970-01-01
9832,Harold,,Wilson,1916-01-01,United Kingdom,1995-01-01
9811,E.M.,,Asher,,,
9848,André,,Daven,,France,1981-01-01
9849,George,Worthing,Yates,,,
9844,Louis,,Loeffler,,United States,
9850,Leon,,Gordon,1830-01-01,Russia,1892-01-01
9847,Robert,,Nathan,1894-01-01,United States,1985-01-01
9839,Zoltán,,Korda,1895-01-01,Austria,1961-01-01
9846,Dodie,,Smith,1896-01-01,United Kingdom,1990-01-01
9845,Hugo,W.,Friedhofer,1901-01-01,United States,1981-01-01
9851,Bronislaw,,Kaper,1902-01-01,1902,1983-01-01
9852,Malvin,,Wald,1917-01-01,1917,2008-01-01
9853,Charles,B. Lang,Jr.,1902-01-01,United States,1998-01-01
9829,Gene,,Fowler,1890-01-01,United States,1960-01-01
9858,Louis,,King,1898-01-01,United States,1962-01-01
9859,Martin,,Berkeley,,,
9860,Nick,,DeMaggio,,United States,1981-01-01
9864,Oswald,,Hafenrichter,,Austria,1973-01-01
9867,Czenzi,,Ormonde,1906-01-01,United States,2004-01-01
9866,Hal,,Wallis,1898-01-01,United States,1986-01-01
9865,Anton,,Karas,1906-01-01,Austria,1985-01-01
9871,Leon,,Barsha,,United States,1964-01-01
9838,John,Rhodes,Sturdy,,,
9872,John,,McSweeney,,,
9827,Lillie,,Hayward,1891-01-01,United States,1977-01-01
9862,Mario,,Castelnuovo-Tedesco,,,
9863,Milton,,Krims,1904-01-01,,1988-01-01
9874,Lothar,,Wolff,,Germany,1988-01-01
9877,Joseph,C.,Brun,1907-01-01,France,1998-01-01
9868,William,,Ziegler,,,
9856,Joseph,,August,1890-01-01,United States,1947-01-01
9854,Harriet,Parsons George,Stevens,,,
9824,William,W.,Hornbeck,,,
9857,posthumously,,posthumously,,,
9878,Mark,,Lothar,,,
9879,Robert,D.,Webb,1903-01-01,United States,1990-01-01
9873,Irving,,Reis,1906-01-01,United States,1953-01-01
9881,Nicholas,,Nayfack,1909-01-01,United States,1958-01-01
9883,Max,C.,Freedman,1893-01-01,United States,1962-01-01
9855,Claude,,Debussy,,,
9823,er,,Korda,,,
9888,Jay,Richard,Kennedy,1911-01-01,United States,1991-01-01
9861,Charles,VidorRita,Hayworth,,,
9880,A.I.,,Bezzerides,1908-01-01,Ottoman Empire,2007-01-01
9876,Fritz,,Stapenhorst,,,
9890,Jerome,,Thoms,1907-01-01,United States,1977-01-01
9843,Betty,,Reinhardt,,,
9892,Eric,,Norden,,,
9894,Paul,,Dunlap,1919-01-01,1919,2010-01-01
9882,Samuel,,Taylor,,,
9895,Mario,,Camerini,1895-01-01,Italy,1981-01-01
9870,Joseph,,Kaufman,,,
9897,Ivo,,Perilli,1902-01-01,Italy,1994-01-01
9896,Gian,Gaspare,Napolitano,1907-01-01,Italy,1966-01-01
9869,John,F. SeitzW. Howard,Greene,,,
9900,Leo,,Cattozzo,1912-01-01,Italy,1997-01-01
9875,Allan,,Sloane,1914-01-01,1914,2001-01-01
9901,Figaro,,Figaro,,,
9899,Robert,,Westerby,,,
9893,Walter,,Strenge,1898-01-01,United States,1974-01-01
9898,Mario,,Soldati,1906-01-01,Italy,1999-01-01
9884,Rock,Around the,Clock,,,
9902,Vincent,,Sherman,1906-01-01,United States,2006-01-01
9904,Albert,Hay,Malotte,1895-01-01,United States,1964-01-01
9885,Willis,,Holman,,,
9891,Earle,,Lyon,,,
9908,Frank,P.,Rosenberg,1913-01-01,United States,2002-01-01
9907,John,L.,Russell,,,
9886,Jenny,Lou,Carson,1915-01-01,United States,1978-01-01
9887,Let,Me Go,Lover!,,,
9913,Walter,,Wottitz,,,1986-01-01
9910,Bernhard,,Wicki,1919-01-01,Austria,2000-01-01
9906,Joseph,,Stefano,1922-01-01,United States,2006-01-01
9909,Guy,,Trosper,1911-01-01,United States,1963-01-01
9889,Elia,Kazan Tennessee,Williams,,,
9919,John,,McCafferty,,,
9911,Cornelius,,Ryan,,Ireland,1974-01-01
9912,Romain,,Gary,1914-01-01,Lithuania,1980-01-01
9918,Ralph,,Nelson,1916-01-01,United States,1987-01-01
9920,Robert,,Dozier,1985-01-01,United States,
9916,Jean,,Genet,1910-01-01,France,1986-01-01
9903,Inc.Rowland,V. Lee,Production,,,
9924,William,,Clothier,,,
9925,Joseph,,Silver,,Russia,1918-01-01
9927,Jean,,Aurenche,1904-01-01,France,1992-01-01
9930,Douglas,,Heyes,,,
9931,Harry,Julian,Fink,1923-01-01,United States,2001-01-01
9914,Irving,RavetchMartin,Ritt,,,
9932,Mayo,,Simon,,United States,
9934,Toshio,,Masuda,,,
9929,Saul,,David,,United Kingdom,
9917,Henry,F.,Greenberg,,,
9905,Gordon,,Pilkington,,,
9923,Benjamin,,Frankel,,,
9937,Ryūzō,,Kikushima,,,
9935,Kinji,,Fukasaku,1930-01-01,Japan,2003-01-01
9939,Shinsaku,,Himeda,1916-01-01,Japan,1997-01-01
9936,Toei,,Company,,,
9941,Osamu,,Furuya,,,
9940,Masamichi,,Satoh,,,
9926,Gore,,Vidal,1925-01-01,United States,2012-01-01
9938,Inoue,,Chikaya,,,
9946,Bob,,Alcivar,1938-01-01,1938,
9944,Milton,,Katselas,,United States,2008-01-01
9948,Bud,S.,Smith,1935-01-01,United States,2024-01-01
9942,Philip,,D'Antoni,,United States,2018-01-01
9943,Don,,Ellis,1934-01-01,United States,1978-01-01
9951,Jack,,Couffer,1924-01-01,United States,2021-01-01
9945,Charles,B.,Lang,1902-01-01,United States,1998-01-01
9921,Mikis,,Theodorakis,1925-01-01,Greece,2021-01-01
9933,Ryan's,,Daughter,,,
9947,Tony,,Hatch,1939-01-01,United Kingdom,
9949,Richard,,Bach,1936-01-01,United States,
9950,James,,Galloway,,,
9957,Denne,Bart,Petitclerc,1929-01-01,United States,2006-01-01
9954,Fred,C.,Caruso,,United States,
9928,Pierre,,Bost,1901-01-01,France,1975-01-01
9956,Peter,,Bart,1932-01-01,United States,
9955,Elliot,,Lawrence,1925-01-01,United States,2021-01-01
9958,Freddie,,Fields,1923-01-01,United States,2007-01-01
9952,Neil,,Diamond,1941-01-01,United States,
9962,Ron,,Miller,,,
9961,Gary,,Nelson,,,
9963,Gerry,,Day,1922-01-01,United States,2013-01-01
9922,Harold,,Medford,,,
9974,John,,Merritt,,,
9975,Trevor,,Jones,,,
9960,Days,of,Heaven,,,
9915,Ben,MaddowJoseph,Strick,,,
9967,Paul,,Gemignani,,,
9973,Rospo,,Pallenberg,,,
9972,John,,Carter,,,
9966,Stanley,R.,Jaffe,1940-01-01,United States,2025-01-01
9959,Artie,,Kane,1929-01-01,United States,2022-01-01
9976,Bavaria,,Film,,,
9979,Hannes,,Nikel,1931-01-01,Weimar Republic,2001-01-01
9971,Basil,,Poledouris,1945-01-01,United States,2006-01-01
9980,Jost,,Vacano,1934-01-01,Germany,
9953,Jerome,,Hellman,1928-01-01,United States,2021-01-01
9978,SWR,,Fernsehen,,,
9983,Nena,,Danevic,,,
9981,Klaus,,Doldinger,1936-01-01,Germany,
9982,Don,,Peterman,1932-01-01,United States,2011-01-01
9977,Westdeutscher,,Rundfunk,,,
9968,Antonio,,Vivaldi,1678-01-01,,1741-01-01
9987,Shoji,,Ueda,,,
9986,Takao,,Saito,1936-01-01,Japan,2021-01-01
9964,Jeb,,Rosebrook,,,
9991,Humphrey,,Dixon,,,
9965,Gregg,,McLaughlin,,,
9988,Toru,,Takemitsu,,Japan,1996-01-01
9994,Peggy,,Rajski,1953-01-01,United States,
10002,Peter,,Kaufman,,,
9989,American,,Zoetrope,,,
10001,Bennie,,Wallace,1946-01-01,United States,
9998,Conrad,Buff,IV,1948-01-01,United States,
10000,Silver,Screen Partners,IV,,,
9970,al,,Kleiser,,,
9996,Silver,Screen Partners,III,,,
9999,Mikael,,Salomon,1945-01-01,Denmark,
10005,Brad,,Fiedel,1951-01-01,United States,
9984,Carole,,King,1942-01-01,United States,
9990,Jerry,LeichtlingArlene,Sarner,,,
10004,William,,Wisher,,,
9992,Giacomo,,Puccini,1858-01-01,Grand Duchy of Tuscany,1924-01-01
9993,Kiri,Te,Kanawa,1944-01-01,New Zealand,
10003,Rose,,Kaufman,1936-01-01,United States,
10007,Caldecot,,Chubb,1950-01-01,United States,
10008,Edward,R.,Pressman,1943-01-01,United States,2023-01-01
10010,Noëlle,,Boisson,1944-01-01,,
10009,Gérard,,Brach,1927-01-01,France,2006-01-01
10012,Hsu,,Feng,1950-01-01,Taiwan,
9995,Sonya,,Polonsky,,,
9985,Herald,,Ace,,,
10016,Zhao,,Jiping,,,
10019,Veronika,,Jenet,,Australia,
10023,Niki,,Marvin,,,
10011,Chen,,Kaige,1952-01-01,China,
10017,Gu,,Changwei,1957-01-01,China,
10020,William,,Horberg,,United States,
10013,Lilian,,Lee,,,
10022,Legends,of the,Fall,,,
10006,Danny,,DeVito,1944-01-01,United States,
9997,Jeffrey,Price Peter S.,Seaman,,,
10030,Lü,,Yue,,,
10027,Wu,,Yigong,1938-01-01,China,2019-01-01
10028,Bi,,Feiyu,1964-01-01,China,
10024,Zhang,,Yimou,1950-01-01,China,
10029,Du,,Yuan,,,
10037,David,,Rosenbloom,,,
10035,Iain,,Softley,1956-01-01,United Kingdom,
10038,Pieter,,Bourke,,Australia,
10032,Joel,,Coen,1954-01-01,United States,
10043,Tricia,,Cooke,1965-01-01,United States,
10047,Fred,,Baron,,,
10040,Harry,J.,Ufland,1936-01-01,United States,2018-01-01
10044,Ken,,Nolan,,United States,
10041,Ron,,Bass,1942-01-01,United States,
10015,Gu,,Changwe,,,
10045,Sławomir,,Idziak,1945-01-01,Poland,
10039,Andrew,Kevin,Walker,1964-01-01,United States,
10021,Wayne,,Wahrman,,,
10036,Paul,,Rubell,1952-01-01,United States,
10050,Craig,,Armstrong,,,
10042,Ethan,,Coen,1954-01-01,United States,
10046,Baz,,Luhrmann,1962-01-01,United Kingdom,
10049,Donald,M.,McAlpine,,United Kingdom,
10025,Yves,,Marmion,,,
10026,Jean-Louis,,Piel,,,
10031,Zhang,,Guangtian,,,
10052,Hervé,de,Luze,1949-01-01,,
10033,Joel,Coen Ethan,Coen,,,
10034,Nicholas,C.,Smith,,,
10054,Kátia,,Lund,,,
10048,Craig,,Pearce,1961-01-01,,
10053,Paweł,,Edelman,1958-01-01,Poland,
10057,Peter,,Webber,1968-01-01,United Kingdom,
10058,Olivia,,Hetreed,1960-01-01,,
10059,Kate,,Evans,,Canada,
10051,Road,to,Perdition,,,
10055,Globo,,Filmes,,,
10062,Zhao,,Xiaoding,1968-01-01,China,
10061,Long,,Cheng,,,
10063,Shigeru,,Umebayashi,1951-01-01,Japan,
10056,Studio,,Canal,,,
10068,Sarah,,Green,,,
10066,Angelo,,Badalamenti,1937-01-01,United States,2022-01-01
10071,Josh,,Friedman,1967-01-01,United States,
10014,Donovan,,Shavis,,,
10075,Neil,,Burger,,United States,
10067,David,S.,Goyer,1965-01-01,United States,
10078,Paul,,Cantelon,,,
10074,John,,Tavener,,,
10072,Toho-Towa,,Toho-Towa,,,
10086,Yellow,,Bird,,,
10083,Nicholas,,Hooper,1952-01-01,,
